Car Name,Transmission,Kilometers Run,Fuel Type,Body Type,Previous Owners,Price
2014 Mahindra XUV500,manual,"72,000 kms",Diesel,SUV,1,"6,75,001"
2014 Mercedes-Benz GL-Class,automatic,"60,000 kms",Diesel,SUV,1,"34,30,000"
2017 Mahindra Scorpio,manual,"38,000 kms",Diesel,SUV,1,"9,75,000"
2018 Jaguar F-Pace,automatic,"25,000 kms",Diesel,SUV,1,"38,00,000"
2014 Audi Q3,automatic,"59,801 kms",Diesel,SUV,1,"14,25,000"
2021 Toyota Urban cruiser,manual,"10,000 kms",Petrol,SUV,1,"9,85,000"
2013 BMW X1,automatic,"73,000 kms",Diesel,SUV,1,"8,99,000"
2020 Land Rover Discovery Sport,automatic,"11,000 kms",Diesel,SUV,1,"65,00,000"
2014 Mahindra Thar,manual,"25,000 kms",Diesel,SUV,1,"7,25,000"
2018 Maruti Vitara Brezza,manual,"35,000 kms",Diesel,SUV,1,"8,95,000"
2012 BMW X1,automatic,"46,000 kms",Diesel,SUV,1,"6,70,000"
2012 Mahindra XUV500,manual,"65,907 kms",Diesel,SUV,1,"4,65,000"
2013 Volvo XC60,automatic,"95,000 kms",Diesel,SUV,1,"10,51,000"
2021 Volvo XC 90,automatic,"8,500 kms",Diesel,SUV,1,"88,00,000"
2019 Land Rover Range Rover Velar,automatic,"15,999 kms",Petrol,SUV,1,"78,00,000"
2018 Hyundai Creta,manual,"60,500 kms",Diesel,SUV,1,"8,99,999"
2014 Toyota Fortuner,manual,"90,000 kms",Diesel,SUV,1,"16,99,999"
2014 Renault Duster,manual,"33,631 kms",Diesel,SUV,1,"3,99,999"
2013 Renault Duster,manual,"36,000 kms",Diesel,SUV,1,"4,49,999"
2019 Mercedes-Benz GLE Class,automatic,"30,000 kms",Diesel,SUV,1,"61,00,000"
2017 Jaguar F-Pace,automatic,"69,000 kms",Diesel,SUV,1,"38,00,000"
2017 Jaguar F-Pace,automatic,"69,000 kms",Diesel,SUV,1,"38,00,000"
2018 Mercedes-Benz GLC,automatic,"40,000 kms",Petrol,SUV,1,"45,00,000"
2018 Mercedes-Benz GLC,automatic,"40,000 kms",Petrol,SUV,1,"45,00,000"
2017 Mahindra Scorpio,manual,"69,000 kms",Diesel,SUV,1,"11,25,000"
2019 Hyundai Creta,automatic,"29,000 kms",Petrol,SUV,1,"14,35,000"
2013 Renault Koleos,automatic,"63,002 kms",Diesel,SUV,1,"6,25,000"
2013 Nissan Terrano,manual,"65,002 kms",Diesel,SUV,1,"4,10,000"
2019 Mercedes-Benz GLC,automatic,"20,000 kms",Diesel,SUV,1,"49,75,000"
2016 BMW X5,automatic,"50,000 kms",Diesel,SUV,1,"42,00,000"
2021 Tata Nexon,automatic,"16,000 kms",Petrol,SUV,1,"9,75,000"
2016 Land Rover Discovery Sport,automatic,"95,000 kms",Diesel,SUV,1,"32,50,000"
2017 BMW X5,automatic,"55,000 kms",Diesel,SUV,1,"44,90,000"
2021 Hyundai Venue,manual,"15,000 kms",Diesel,SUV,1,"11,00,000"
2018 Ford Ecosport,manual,"56,000 kms",Petrol,SUV,1,"6,99,000"
2019 BMW X1,automatic,"5,000 kms",Petrol,SUV,1,"35,25,000"
2019 BMW X1,automatic,"5,000 kms",Petrol,SUV,1,"35,25,000"
2016 BMW X1,automatic,"11,000 kms",Diesel,SUV,1,"22,90,000"
2015 Mercedes-Benz M-Class,automatic,"27,200 kms",Diesel,SUV,1,"32,00,000"
2016 Mahindra XUV500,manual,"68,200 kms",Diesel,SUV,1,"10,65,000"
2020 Hyundai Creta,manual,"8,000 kms",Petrol,SUV,1,"13,50,000"
2009 Tata New Safari,manual,"50,000 kms",Diesel,SUV,1,"1,51,000"
2020 Hyundai Venue,manual,"48,500 kms",Diesel,SUV,1,"10,75,000"
2016 Maruti SX4 S Cross,manual,"60,000 kms",Diesel,SUV,1,"5,95,000"
2018 Land Rover Discovery,automatic,"20,000 kms",Petrol,SUV,1,"70,00,000"
2019 Maruti Vitara Brezza,automatic,"19,850 kms",Diesel,SUV,1,"9,25,000"
2018 Hyundai Creta,automatic,"45,640 kms",Diesel,SUV,1,"11,50,000"
2020 Toyota Fortuner,automatic,"30,000 kms",Diesel,SUV,1,"37,99,000"
2018 Land Rover Discovery,automatic,"20,100 kms",Petrol,SUV,1,"70,00,000"
2013 Mahindra Scorpio,manual,"68,000 kms",Diesel,SUV,1,"4,51,000"
2019 BMW X3,automatic,"20,000 kms",Diesel,SUV,1,"48,00,000"
2013 Ford Ecosport,manual,"60,000 kms",Diesel,SUV,1,"3,99,000"
2017 Maruti Vitara Brezza,manual,"46,000 kms",Diesel,SUV,1,"5,99,000"
2021 Ford Ecosport,manual,"5,000 kms",Petrol,SUV,1,"8,75,000"
2018 Land Rover Discovery,automatic,"19,900 kms",Petrol,SUV,1,"70,00,000"
2019 BMW X3,automatic,"22,000 kms",Diesel,SUV,1,"48,50,000"
2020 Kia Seltos,automatic,"40,000 kms",Petrol,SUV,1,"16,99,000"
2020 Tata Nexon,manual,"20,000 kms",Petrol,SUV,1,"10,75,000"
2019 Mahindra XUV500,manual,"14,000 kms",Diesel,SUV,1,"12,75,000"
2018 Tata Hexa,manual,"45,000 kms",Diesel,SUV,1,"12,95,000"
2017 Maruti Vitara Brezza,manual,"77,201 kms",Diesel,SUV,1,"6,95,000"
2013 Audi Q7,automatic,"75,000 kms",Diesel,SUV,1,"18,50,000"
2016 Mahindra XUV500,automatic,"39,000 kms",Diesel,SUV,1,"12,00,000"
2021 Hyundai Venue,manual,"3,500 kms",Petrol,SUV,1,"10,35,000"
2015 Mercedes-Benz GL-Class,automatic,"46,000 kms",Diesel,SUV,1,"39,50,000"
2018 Ford Ecosport,manual,"34,000 kms",Diesel,SUV,1,"8,75,000"
2019 Mahindra XUV500,automatic,"14,000 kms",Diesel,SUV,1,"15,50,000"
2021 Mahindra Thar,automatic,"5,000 kms",Petrol,SUV,1,"17,00,000"
2021 Mercedes-Benz GLE,automatic,"15,000 kms",Diesel,SUV,1,"88,00,000"
2021 Mahindra Thar,automatic,"3,000 kms",Petrol,SUV,1,"17,00,000"
2019 Jaguar F-Pace,automatic,"11,000 kms",Diesel,SUV,1,"58,50,000"
2017 Hyundai Creta,manual,"18,000 kms",Diesel,SUV,1,"10,95,000"
2017 Hyundai Creta,manual,"18,000 kms",Diesel,SUV,1,"10,95,000"
2018 Maruti Vitara Brezza,automatic,"50,000 kms",Diesel,SUV,1,"9,75,000"
2014 Toyota Land Cruiser Prado,automatic,"1,25,100 kms",Diesel,SUV,1,"53,00,000"
2021 Hyundai Venue,automatic,"8,000 kms",Petrol,SUV,1,"12,50,000"
2017 Mahindra XUV500,automatic,"37,000 kms",Diesel,SUV,1,"10,50,000"
2016 Mahindra XUV500,manual,"39,000 kms",Diesel,SUV,1,"8,24,000"
2020 Land Rover Range Rover Velar,automatic,"16,000 kms",Petrol,SUV,1,"80,00,000"
2017 Toyota Land Cruiser,automatic,"1,06,250 kms",Diesel,SUV,1,"1,35,00,000"
2021 MG Hector,automatic,"20,000 kms",Petrol,SUV,1,"21,50,000"
2018 Ford Ecosport,manual,"1,800 kms",Diesel,SUV,1,"9,01,000"
2021 Volvo XC 90,automatic,"11,001 kms",Diesel,SUV,1,"94,00,000"
2015 Porsche Cayenne,automatic,"48,000 kms",Diesel,SUV,1,"53,00,000"
2019 Tata Nexon,automatic,"8,400 kms",Petrol,SUV,1,"9,50,000"
2019 Mahindra XUV300,manual,"50,000 kms",Diesel,SUV,1,"10,25,000"
2018 Tata Nexon,manual,"33,000 kms",Petrol,SUV,1,"6,90,000"
2016 Ford Endeavour,automatic,"40,000 kms",Diesel,SUV,1,"24,50,000"
2019 Land Rover Range Rover Sport,automatic,"19,000 kms",Diesel,SUV,1,"1,23,00,000"
2017 BMW X1,automatic,"50,000 kms",Diesel,SUV,1,"25,00,000"
2019 Hyundai Venue,automatic,"30,000 kms",Petrol,SUV,1,"11,25,000"
2021 Maruti Vitara Brezza,manual,"13,000 kms",Petrol,SUV,1,"9,50,000"
2020 Mahindra Scorpio,manual,"18,000 kms",Diesel,SUV,1,"17,50,000"
2018 Audi Q3,automatic,"41,100 kms",Petrol,SUV,1,"28,25,000"
2015 Toyota Fortuner,automatic,"90,500 kms",Diesel,SUV,1,"18,50,000"
2019 Tata Harrier,manual,"36,000 kms",Diesel,SUV,1,"13,90,000"
2019 Maruti Vitara Brezza,manual,"10,200 kms",Diesel,SUV,1,"8,90,000"
2018 Land Rover Discovery Sport,automatic,"48,500 kms",Diesel,SUV,1,"37,45,000"
2014 Audi Q7,automatic,"57,000 kms",Diesel,SUV,1,"22,50,000"
2019 Ford Ecosport,manual,"10,900 kms",Petrol,SUV,1,"9,11,000"
2018 Ford Ecosport,manual,"22,300 kms",Diesel,SUV,1,"8,80,000"
2016 Ford Ecosport,manual,"67,000 kms",Diesel,SUV,1,"6,20,000"
2020 Toyota Urban cruiser,automatic,"10,400 kms",Petrol,SUV,1,"12,20,000"
2016 Maruti Vitara Brezza,manual,"62,000 kms",Diesel,SUV,1,"7,00,000"
2016 Mahindra TUV 300,automatic,"40,200 kms",Diesel,SUV,1,"6,50,000"
2015 Toyota Fortuner,automatic,"90,000 kms",Diesel,SUV,1,"18,50,000"
2020 Hyundai Venue,automatic,"18,500 kms",Petrol,SUV,1,"11,45,000"
2020 Ford Endeavour,automatic,"20,000 kms",Diesel,SUV,1,"35,90,000"
2016 Maruti Vitara Brezza,manual,"44,000 kms",Diesel,SUV,1,"6,50,000"
2018 Maruti Vitara Brezza,manual,"60,000 kms",Diesel,SUV,1,"6,45,000"
2015 Hyundai Creta,manual,"57,000 kms",Diesel,SUV,1,"7,50,000"
2016 BMW X5,automatic,"53,000 kms",Diesel,SUV,1,"37,90,000"
2014 BMW X5,automatic,"52,000 kms",Diesel,SUV,1,"27,95,000"
2020 Hyundai Venue,automatic,"18,000 kms",Petrol,SUV,1,"11,45,000"
2017 BMW X3,automatic,"28,000 kms",Diesel,SUV,1,"34,00,000"
2017 Maruti Vitara Brezza,manual,"79,000 kms",Diesel,SUV,1,"6,85,000"
2015 Mercedes-Benz GLA Class,automatic,"30,000 kms",Diesel,SUV,1,"19,90,000"
2019 MG Hector,automatic,"13,109 kms",Petrol,SUV,1,"17,25,000"
2018 Ford Ecosport,manual,"35,000 kms",Diesel,SUV,1,"8,99,000"
2019 Honda WR-V,manual,"15,500 kms",Petrol,SUV,1,"7,75,000"
2018 Ford Endeavour,automatic,"28,000 kms",Diesel,SUV,1,"28,90,000"
2018 Toyota Fortuner,manual,"44,000 kms",Diesel,SUV,1,"28,49,000"
2020 Kia Sonet,automatic,"18,000 kms",Petrol,SUV,1,"13,49,000"
2017 Toyota Fortuner,manual,"90,000 kms",Diesel,SUV,1,"25,50,000"
2021 Tata Harrier,automatic,"10,000 kms",Diesel,SUV,1,"22,49,000"
2021 Kia Sonet,manual,"11,000 kms",Petrol,SUV,1,"10,75,000"
2015 Mercedes-Benz GLE Class,automatic,"64,000 kms",Diesel,SUV,1,"39,90,000"
2018 Jeep Compass,automatic,"25,000 kms",Petrol,SUV,1,"15,90,000"
2020 BMW X4,automatic,"30,000 kms",Diesel,SUV,1,"55,00,000"
2019 Hyundai Creta,manual,"18,003 kms",Petrol,SUV,1,"10,75,000"
2017 Jaguar F-Pace,automatic,"57,001 kms",Diesel,SUV,1,"37,75,000"
2017 Ford Ecosport,manual,"46,000 kms",Diesel,SUV,1,"5,99,000"
2018 Hyundai Creta,manual,"18,000 kms",Petrol,SUV,1,"12,90,000"
2017 Maruti Vitara Brezza,manual,"1,00,000 kms",Diesel,SUV,1,"6,50,000"
2016 Mahindra Scorpio,manual,"1,20,000 kms",Diesel,SUV,1,"9,00,000"
2016 Mahindra Bolero,manual,"1,00,000 kms",Diesel,SUV,1,"5,00,000"
2019 Maruti Vitara Brezza,manual,"25,000 kms",Diesel,SUV,1,"7,71,401"
2021 Kia Seltos,manual,"10,000 kms",Petrol,SUV,1,"13,50,000"
2013 Renault Duster,manual,"1,00,000 kms",Diesel,SUV,1,"3,20,000"
2019 Maruti Vitara Brezza,manual,"25,000 kms",Diesel,SUV,1,"8,00,000"
2015 Mahindra Scorpio,manual,"1,20,000 kms",Diesel,SUV,1,"9,00,000"
2015 Mahindra XUV500,manual,"1,20,000 kms",Diesel,SUV,1,"4,80,000"
2016 Hyundai Creta,manual,"50,000 kms",Diesel,SUV,1,"8,00,000"
2014 Toyota Fortuner,automatic,"80,000 kms",Diesel,SUV,1,"14,00,000"
2015 Nissan Terrano,manual,"1,10,000 kms",Diesel,SUV,1,"4,00,000"
2019 Maruti Vitara Brezza,manual,"50,000 kms",Diesel,SUV,1,"8,50,000"
2019 Mahindra TUV 300,manual,"40,000 kms",Diesel,SUV,1,"7,00,000"
2012 Mahindra XUV500,manual,"85,000 kms",Diesel,SUV,1,"3,75,000"
2014 Ford Ecosport,manual,"60,000 kms",Petrol,SUV,1,"4,00,000"
2019 Ford Ecosport,manual,"35,000 kms",Petrol,SUV,1,"6,90,000"
2009 Mahindra Scorpio,manual,"1,10,000 kms",Diesel,SUV,1,"2,85,000"
2012 Mahindra XUV500,manual,"1,20,000 kms",Diesel,SUV,1,"6,25,000"
2017 Mahindra Scorpio,manual,"80,000 kms",Diesel,SUV,1,"11,00,000"
2021 Jeep Compass,manual,"8,650 kms",Diesel,SUV,1,"23,35,000"
2013 Ford Ecosport,manual,"70,000 kms",Diesel,SUV,1,"3,40,000"
2021 Hyundai Creta,manual,"5,000 kms",Diesel,SUV,1,"10,37,401"
2018 Mahindra Bolero Power Plus,manual,"60,000 kms",Diesel,SUV,1,"7,00,000"
2019 Tata Harrier,manual,"66,000 kms",Diesel,SUV,1,"15,50,000"
2017 Nissan Terrano,automatic,"90,000 kms",Diesel,SUV,1,"9,00,000"
2018 Mahindra XUV500,manual,"60,000 kms",Diesel,SUV,1,"9,00,000"
2018 Maruti Vitara Brezza,manual,"80,000 kms",Diesel,SUV,1,"7,00,000"
2019 Honda WR-V,manual,"60,000 kms",Diesel,SUV,1,"9,50,000"
2020 Maruti Vitara Brezza,manual,"30,000 kms",Petrol,SUV,1,"7,50,000"
2012 Mahindra XUV500,manual,"80,000 kms",Diesel,SUV,1,"4,00,000"
2015 Mahindra XUV500,manual,"1,10,000 kms",Diesel,SUV,1,"6,50,000"
2012 Toyota Fortuner,manual,"1,20,000 kms",Diesel,SUV,1,"9,00,000"
2017 Ford Ecosport,manual,"70,000 kms",Diesel,SUV,1,"7,00,000"
2016 Mahindra Scorpio,manual,"1,10,000 kms",Diesel,SUV,1,"7,20,000"
2020 Mahindra Scorpio,manual,"60,000 kms",Diesel,SUV,1,"12,00,000"
2019 Tata Nexon,manual,"50,000 kms",Petrol,SUV,1,"6,50,000"
2012 Force One,manual,"50,000 kms",Diesel,SUV,1,"3,50,000"
2018 Honda WR-V,manual,"30,000 kms",Diesel,SUV,1,"8,00,000"
2017 Ford Ecosport,manual,"60,000 kms",Diesel,SUV,1,"6,50,000"
2016 Maruti Vitara Brezza,manual,"40,000 kms",Diesel,SUV,1,"6,25,000"
2017 Ford Ecosport,manual,"65,000 kms",Diesel,SUV,1,"6,00,000"
2014 Honda CR-V,automatic,"1,20,000 kms",Petrol,SUV,1,"11,00,000"
2018 Maruti Vitara Brezza,manual,"50,000 kms",Diesel,SUV,1,"9,50,000"
2020 Hyundai Creta,manual,"15,000 kms",Petrol,SUV,1,"12,07,000"
2020 Land Rover Range Rover Sport,automatic,"5,000 kms",Diesel,SUV,1,"62,50,000"
2017 Ford Endeavour,automatic,"38,000 kms",Diesel,SUV,1,"25,00,000"
2016 Toyota Fortuner,manual,"45,000 kms",Diesel,SUV,1,"26,50,000"
2017 Hyundai Creta,automatic,"70,000 kms",Diesel,SUV,1,"10,35,000"
2013 Mahindra XUV500,manual,"50,000 kms",Diesel,SUV,1,"7,00,000"
2011 Honda CR-V,manual,"1,10,000 kms",Petrol,SUV,1,"4,95,000"
2013 Renault Duster,manual,"51,000 kms",Diesel,SUV,1,"4,50,000"
2018 Tata Nexon,manual,"15,000 kms",Petrol,SUV,1,"7,00,000"
2016 Mahindra Thar,manual,"27,600 kms",Diesel,SUV,1,"8,50,000"
2014 Mahindra Scorpio,automatic,"35,000 kms",Diesel,SUV,1,"69,000"
2014 Force One,manual,"75,000 kms",Diesel,SUV,1,"8,00,000"
2018 Mahindra Bolero Power Plus,manual,"35,000 kms",Diesel,SUV,1,"5,50,000"
2013 Renault Duster,manual,"80,000 kms",Diesel,SUV,1,"3,20,000"
2014 Mahindra Quanto,manual,"86,900 kms",Diesel,SUV,1,"2,78,000"
2014 Nissan Terrano,manual,"60,000 kms",Diesel,SUV,1,"4,70,000"
2016 Audi Q3,automatic,"60,000 kms",Diesel,SUV,1,"22,90,000"
2017 Hyundai Creta,automatic,"44,232 kms",Diesel,SUV,1,"11,25,000"
2017 BMW X1,automatic,"47,000 kms",Diesel,SUV,1,"21,00,000"
2016 Ford Ecosport,manual,"64,500 kms",Diesel,SUV,1,"5,28,000"
2020 Tata Harrier,automatic,"11,000 kms",Diesel,SUV,1,"21,85,000"
2014 Mercedes-Benz GLA Class,automatic,"60,000 kms",Diesel,SUV,1,"17,00,000"
2018 Maruti Vitara Brezza,automatic,"17,000 kms",Diesel,SUV,1,"8,90,000"
2018 Audi Q5,automatic,"47,000 kms",Diesel,SUV,1,"41,75,000"
2017 Toyota Fortuner,automatic,"96,000 kms",Diesel,SUV,1,"27,50,000"
2021 Tata New Safari,automatic,"11,000 kms",Diesel,SUV,1,"23,66,000"
2018 Toyota Fortuner,manual,"1,10,000 kms",Diesel,SUV,1,"28,00,000"
2015 Audi Q7,automatic,"55,000 kms",Diesel,SUV,1,"28,00,000"
2016 Maruti Vitara Brezza,manual,"49,000 kms",Diesel,SUV,1,"7,50,000"
2019 Kia Seltos,manual,"19,000 kms",Petrol,SUV,1,"16,00,000"
2020 Volvo XC40,automatic,"16,000 kms",Petrol,SUV,1,"36,00,000"
2018 Maruti Vitara Brezza,manual,"68,000 kms",Diesel,SUV,1,"8,25,006"
2015 Ford Ecosport,manual,"79,000 kms",Diesel,SUV,1,"4,90,000"
2020 Hyundai Creta,manual,"17,000 kms",Diesel,SUV,1,"11,25,000"
2012 Mahindra XUV500,manual,"60,663 kms",Diesel,SUV,1,"4,65,000"
2013 Renault Duster,manual,"90,000 kms",Diesel,SUV,1,"2,25,000"
2016 Hyundai Creta,manual,"63,000 kms",Diesel,SUV,1,"9,15,007"
2014 Ford Ecosport,manual,"99,000 kms",Diesel,SUV,1,"4,25,004"
2016 Mahindra TUV 300,automatic,"63,000 kms",Diesel,SUV,1,"6,49,006"
2013 Mahindra XUV500,manual,"82,000 kms",Diesel,SUV,1,"4,99,006"
2017 Hyundai Creta,manual,"67,000 kms",Diesel,SUV,1,"9,20,004"
2016 Renault Duster,automatic,"68,000 kms",Diesel,SUV,1,"6,95,003"
2017 Maruti Vitara Brezza,manual,"35,000 kms",Diesel,SUV,1,"7,75,003"
2013 Mahindra Bolero,manual,"63,000 kms",Diesel,SUV,1,"4,70,002"
2014 Toyota Fortuner,automatic,"1,25,000 kms",Diesel,SUV,1,"14,00,000"
2018 Toyota Fortuner,automatic,"65,000 kms",Diesel,SUV,1,"31,75,000"
2016 BMW X1,automatic,"84,000 kms",Diesel,SUV,1,"18,50,000"
2019 Tata Harrier,manual,"28,243 kms",Diesel,SUV,1,"15,75,000"
2018 Maruti Vitara Brezza,automatic,"65,000 kms",Diesel,SUV,1,"7,95,000"
2015 Renault Duster,manual,"61,000 kms",Diesel,SUV,1,"4,75,000"
2019 Tata Harrier,manual,"35,000 kms",Diesel,SUV,1,"14,50,000"
2016 Maruti Vitara Brezza,manual,"62,000 kms",Diesel,SUV,1,"6,11,000"
2019 Land Rover Range Rover Sport,automatic,"18,000 kms",Petrol,SUV,1,"1,35,00,000"
2018 Maruti Vitara Brezza,automatic,"47,123 kms",Diesel,SUV,1,"9,15,000"
2016 Hyundai Creta,manual,"55,000 kms",Petrol,SUV,1,"8,25,000"
2019 Mahindra XUV300,manual,"42,152 kms",Petrol,SUV,1,"9,00,000"
2016 Hyundai Creta,manual,"79,012 kms",Diesel,SUV,1,"9,25,000"
2017 Mahindra XUV500,automatic,"44,025 kms",Diesel,SUV,1,"12,00,000"
2020 Maruti Vitara Brezza,manual,"7,000 kms",Petrol,SUV,1,"10,55,000"
2018 Maruti Vitara Brezza,automatic,"34,023 kms",Diesel,SUV,1,"9,75,000"
2019 Mahindra XUV500,manual,"9,002 kms",Diesel,SUV,1,"13,50,000"
2020 Land Rover Range Rover Evoque,automatic,"8,000 kms",Diesel,SUV,1,"63,50,000"
2018 Ford Ecosport,manual,"43,000 kms",Diesel,SUV,1,"7,25,000"
2020 Hyundai Venue,automatic,"17,004 kms",Petrol,SUV,1,"10,25,000"
2017 Ford Endeavour,automatic,"90,001 kms",Diesel,SUV,1,"23,25,000"
2019 Toyota Fortuner,automatic,"65,001 kms",Diesel,SUV,1,"28,90,000"
2012 Hyundai Santa Fe,manual,"42,000 kms",Diesel,SUV,1,"7,50,000"
2018 Maruti Vitara Brezza,automatic,"39,000 kms",Diesel,SUV,1,"8,49,000"
2015 Ford Ecosport,manual,"55,000 kms",Diesel,SUV,1,"5,75,000"
2021 Jeep Compass,manual,500 kms,Diesel,SUV,1,"26,37,000"
2015 Maruti SX4 S Cross,manual,"1,22,670 kms",Diesel,SUV,1,"3,84,700"
2019 Mercedes-Benz GLC,automatic,"18,100 kms",Petrol,SUV,1,"65,00,000"
2013 Ford Ecosport,manual,"61,000 kms",Petrol,SUV,1,"4,35,000"
2019 Mercedes-Benz GLC,automatic,"10,000 kms",Petrol,SUV,1,"52,00,000"
2014 Renault Duster,manual,"40,000 kms",Petrol,SUV,1,"5,10,000"
2018 Mahindra XUV500,manual,"14,000 kms",Diesel,SUV,1,"12,75,000"
2013 Ford Ecosport,manual,"71,000 kms",Diesel,SUV,1,"3,80,000"
2015 Audi Q7,automatic,"60,000 kms",Diesel,SUV,1,"29,90,000"
2017 Mahindra TUV 300,manual,"54,859 kms",Diesel,SUV,1,"6,50,000"
2019 Land Rover Range Rover Sport,automatic,"25,000 kms",Diesel,SUV,1,"1,25,00,000"
2013 Audi Q5,automatic,"63,000 kms",Diesel,SUV,1,"12,91,000"
2013 Land Rover Freelander 2,automatic,"39,000 kms",Diesel,SUV,1,"15,90,000"
2015 Porsche Cayenne,automatic,"61,780 kms",Diesel,SUV,1,"45,00,000"
2018 Volvo XC40,automatic,"56,100 kms",Diesel,SUV,1,"31,75,000"
2019 Tata Nexon,manual,"18,000 kms",Petrol,SUV,1,"7,35,000"
2019 BMW X3,automatic,"29,000 kms",Diesel,SUV,1,"49,90,000"
2019 Mini Cooper Countryman,automatic,"8,000 kms",Petrol,SUV,1,"42,50,000"
2017 Ford Endeavour,automatic,"58,000 kms",Diesel,SUV,1,"27,50,000"
2017 Mitsubishi Pajero,automatic,"33,000 kms",Diesel,SUV,1,"19,70,002"
2018 Honda WR-V,manual,"44,000 kms",Diesel,SUV,1,"8,45,002"
2018 Toyota Fortuner,automatic,"61,425 kms",Diesel,SUV,1,"31,90,000"
2021 Toyota Urban cruiser,automatic,"2,200 kms",Petrol,SUV,1,"10,80,000"
2019 Nissan Kicks,manual,"39,000 kms",Diesel,SUV,1,"9,95,000"
2013 Renault Duster,manual,"57,550 kms",Diesel,SUV,1,"3,97,000"
2019 Tata Harrier,manual,"30,000 kms",Diesel,SUV,1,"16,50,000"
2019 BMW X4,automatic,"18,000 kms",Diesel,SUV,1,"55,00,000"
2018 Audi Q5,automatic,"45,000 kms",Petrol,SUV,1,"42,90,000"
2019 MG Hector,automatic,"9,000 kms",Petrol,SUV,1,"18,25,000"
2017 Audi Q5,automatic,"25,000 kms",Diesel,SUV,1,"26,01,000"
2014 Toyota Fortuner,automatic,"85,000 kms",Diesel,SUV,1,"15,00,000"
2016 Hyundai Creta,manual,"60,000 kms",Petrol,SUV,1,"7,95,000"
2016 Hyundai Creta,manual,"59,000 kms",Petrol,SUV,1,"7,90,000"
2013 Mahindra Ssangyong Rexton,automatic,"1,03,000 kms",Diesel,SUV,1,"6,25,000"
2021 MG Hector,automatic,"20,000 kms",Petrol,SUV,1,"20,00,000"
2014 Audi Q3,automatic,"85,000 kms",Diesel,SUV,1,"12,75,000"
2014 Mahindra Thar,manual,"27,000 kms",Diesel,SUV,1,"5,49,004"
2017 Mitsubishi Pajero,automatic,"33,444 kms",Diesel,SUV,1,"19,75,000"
2016 Land Rover Discovery Sport,automatic,"89,000 kms",Diesel,SUV,1,"32,00,000"
2016 Land Rover Discovery Sport,automatic,"32,508 kms",Petrol,SUV,1,"39,00,000"
2014 Mahindra XUV500,manual,"84,000 kms",Diesel,SUV,1,"6,45,000"
2013 Land Rover Range Rover Evoque,automatic,"81,000 kms",Diesel,SUV,1,"22,90,000"
2015 Audi Q7,automatic,"95,000 kms",Diesel,SUV,1,"26,90,000"
2017 Hyundai Creta,manual,"24,000 kms",Diesel,SUV,1,"10,75,000"
2018 Mahindra Bolero Power Plus,manual,"11,000 kms",Diesel,SUV,1,"7,25,000"
2017 Mahindra XUV500,manual,"61,235 kms",Diesel,SUV,1,"11,00,000"
2017 Mahindra TUV 300,manual,"26,000 kms",Diesel,SUV,1,"7,24,000"
2019 Maruti Vitara Brezza,automatic,"38,500 kms",Diesel,SUV,1,"8,47,000"
2019 Maruti Vitara Brezza,automatic,"20,000 kms",Diesel,SUV,1,"9,44,000"
2021 Mahindra Thar,automatic,"4,500 kms",Petrol,SUV,1,"17,53,000"
2021 Jeep Compass,manual,"9,000 kms",Diesel,SUV,1,"24,68,000"
2019 Hyundai Venue,manual,"18,000 kms",Petrol,SUV,1,"8,34,000"
2015 Toyota Fortuner,manual,"89,000 kms",Diesel,SUV,1,"16,90,000"
2019 Maruti Vitara Brezza,automatic,"23,000 kms",Diesel,SUV,1,"8,99,999"
2018 Maruti Vitara Brezza,manual,"39,000 kms",Diesel,SUV,1,"8,40,000"
2018 Mercedes-Benz GLA,automatic,"34,000 kms",Petrol,SUV,1,"28,00,000"
2016 Mercedes-Benz GLA Class,automatic,"48,000 kms",Petrol,SUV,1,"22,50,000"
2018 Maruti SX4 S Cross,manual,"43,000 kms",Diesel,SUV,1,"8,80,000"
2021 Volvo XC 90,automatic,"11,000 kms",Diesel,SUV,1,"94,00,000"
2015 Mercedes-Benz M-Class,automatic,"65,000 kms",Diesel,SUV,1,"27,50,000"
2017 Honda WR-V,manual,"20,433 kms",Petrol,SUV,1,"7,95,000"
2019 MG Hector,automatic,"9,000 kms",Petrol,SUV,1,"17,50,000"
2014 Mahindra Thar,manual,"41,286 kms",Diesel,SUV,1,"5,75,000"
2016 Mahindra TUV 300,manual,"61,632 kms",Diesel,SUV,1,"6,50,000"
2016 Ford Ecosport,automatic,"72,650 kms",Petrol,SUV,1,"6,95,000"
2020 Mercedes-Benz GLS,automatic,"7,000 kms",Diesel,SUV,1,"1,20,00,000"
2018 Hyundai Creta,automatic,"38,000 kms",Petrol,SUV,1,"13,00,000"
2016 Audi Q3,automatic,"47,000 kms",Diesel,SUV,1,"18,50,000"
2019 Hyundai Creta,manual,"20,000 kms",Petrol,SUV,1,"11,75,000"
2019 Mahindra Scorpio,manual,"76,000 kms",Diesel,SUV,1,"11,00,000"
2017 Mahindra Scorpio,manual,"45,000 kms",Diesel,SUV,1,"11,50,000"
2015 Hyundai Creta,manual,"78,000 kms",Petrol,SUV,1,"8,25,000"
2014 Audi Q3,automatic,"60,000 kms",Diesel,SUV,1,"13,25,000"
2017 Toyota Fortuner,automatic,"70,000 kms",Diesel,SUV,1,"29,50,000"
2014 Audi Q3,automatic,"12,001 kms",Diesel,SUV,1,"16,75,000"
